Origin,Destination,Travel_Time
JIBA,POE_Busengo,36879
JIBA,POE_Goli,6069
JIBA,POE_Goma,32842
JIBA,POE_Ishasha,30658
JIBA,POE_Kasindi,19435
JIBA,POE_Kijoro,17696
JIBA,POE_Kiyonga,15997
JIBA,POE_Kyesero,37521
JIBA,POE_Lushoze,39189
JIBA,POE_Muhungu,40487
JIBA,POE_Nabiapai,38616
JIBA,POE_Onder,9668
JIBA,POE_Parombo,18557
JIBA,POE_Vura,14276
KABALO,POE_Adumi,94335
KABALO,POE_Bango,96235
KABALO,POE_Bugarama,45666
KABALO,POE_Buhumba,53471
KABALO,POE_Bujerere,84817
KABALO,POE_Bunagana,56456
KABALO,POE_Busengo,65036
KABALO,POE_Goli,83361
KABALO,POE_Goma,53895
KABALO,POE_Ishasha,62498
KABALO,POE_Kasindi,70901
KABALO,POE_Kijoro,94989
KABALO,POE_Kiyonga,93290
KABALO,POE_Kyesero,69361
KABALO,POE_Lushoze,45328
KABALO,POE_Muhungu,46626
KABALO,POE_Nabiapai,110070
KABALO,POE_Onder,86585
KABALO,POE_Parombo,95849
KABALO,POE_Vura,91568
KABAMBARE,POE_Adumi,78339
KABAMBARE,POE_Bango,80239
KABAMBARE,POE_Bugarama,27383
KABAMBARE,POE_Buhumba,37474
KABAMBARE,POE_Bujerere,68821
KABAMBARE,POE_Bunagana,40460
KABAMBARE,POE_Busengo,49040
KABAMBARE,POE_Goli,67365
KABAMBARE,POE_Goma,37899
KABAMBARE,POE_Ishasha,46501
KABAMBARE,POE_Kasindi,54905
KABAMBARE,POE_Kijoro,78993
KABAMBARE,POE_Kiyonga,77293
KABAMBARE,POE_Kyesero,53364
KABAMBARE,POE_Lushoze,28725
KABAMBARE,POE_Muhungu,30023
KABAMBARE,POE_Nabiapai,94074
KABAMBARE,POE_Onder,70588
KABAMBARE,POE_Parombo,79853
KABAMBARE,POE_Vura,75572
KABARE,POE_Adumi,50286
KABARE,POE_Bango,52186
KABARE,POE_Bugarama,4606
KABARE,POE_Buhumba,9422
KABARE,POE_Bujerere,40768
KABARE,POE_Bunagana,12407
KABARE,POE_Busengo,20987
KABARE,POE_Goli,39312
KABARE,POE_Goma,9846
KABARE,POE_Ishasha,18449
KABARE,POE_Kasindi,26852
KABARE,POE_Kijoro,50940
KABARE,POE_Kiyonga,49241
KABARE,POE_Kyesero,25312
KABARE,POE_Lushoze,2926
KABARE,POE_Muhungu,4224
KABARE,POE_Nabiapai,66021
KABARE,POE_Onder,42536
KABARE,POE_Parombo,51801
KABARE,POE_Vura,47520
KABEYA KAMUANGA,POE_Adumi,105223
KABEYA KAMUANGA,POE_Bango,107123
KABEYA KAMUANGA,POE_Bugarama,57896
KABEYA KAMUANGA,POE_Buhumba,64359
KABEYA KAMUANGA,POE_Bujerere,95705
KABEYA KAMUANGA,POE_Bunagana,67345
KABEYA KAMUANGA,POE_Busengo,75924
KABEYA KAMUANGA,POE_Goli,94250
KABEYA KAMUANGA,POE_Goma,64783
KABEYA KAMUANGA,POE_Ishasha,73386
KABEYA KAMUANGA,POE_Kasindi,81790
KABEYA KAMUANGA,POE_Kijoro,105878
KABEYA KAMUANGA,POE_Kiyonga,104178
KABEYA KAMUANGA,POE_Kyesero,80249
KABEYA KAMUANGA,POE_Lushoze,56217
KABEYA KAMUANGA,POE_Muhungu,57515
KABEYA KAMUANGA,POE_Nabiapai,113479
KABEYA KAMUANGA,POE_Onder,97473
KABEYA KAMUANGA,POE_Parombo,106738
KABEYA KAMUANGA,POE_Vura,102457
KABINDA,POE_Adumi,92710
KABINDA,POE_Bango,94610
KABINDA,POE_Bugarama,45383
KABINDA,POE_Buhumba,51845
KABINDA,POE_Bujerere,83192
KABINDA,POE_Bunagana,54831
KABINDA,POE_Busengo,63411
KABINDA,POE_Goli,81736
KABINDA,POE_Goma,52270
KABINDA,POE_Ishasha,60872
KABINDA,POE_Kasindi,69276
KABINDA,POE_Kijoro,93364
KABINDA,POE_Kiyonga,91664
KABINDA,POE_Kyesero,67735
KABINDA,POE_Lushoze,43703
KABINDA,POE_Muhungu,45001
KABINDA,POE_Nabiapai,107968
KABINDA,POE_Onder,84960
KABINDA,POE_Parombo,94224
KABINDA,POE_Vura,89943
KABONDO,POE_Adumi,54592
KABONDO,POE_Bango,50314
KABONDO,POE_Bugarama,35092
KABONDO,POE_Buhumba,38896
KABONDO,POE_Bujerere,53443
KABONDO,POE_Bunagana,41881
KABONDO,POE_Busengo,50461
KABONDO,POE_Goli,43619
KABONDO,POE_Goma,39320
KABONDO,POE_Ishasha,47923
KABONDO,POE_Kasindi,38974
KABONDO,POE_Kijoro,55247
KABONDO,POE_Kiyonga,53547
KABONDO,POE_Kyesero,54786
KABONDO,POE_Lushoze,33413
KABONDO,POE_Muhungu,34711
KABONDO,POE_Nabiapai,52467
KABONDO,POE_Onder,46842
KABONDO,POE_Parombo,56107
KABONDO,POE_Vura,51826
KABONDO-DIANDA,POE_Adumi,106646
KABONDO-DIANDA,POE_Bango,108546
KABONDO-DIANDA,POE_Bugarama,55690
KABONDO-DIANDA,POE_Buhumba,65782
KABONDO-DIANDA,POE_Bujerere,97128
KABONDO-DIANDA,POE_Bunagana,68767
KABONDO-DIANDA,POE_Busengo,77347
KABONDO-DIANDA,POE_Goli,95673
KABONDO-DIANDA,POE_Goma,66206
KABONDO-DIANDA,POE_Ishasha,74809
KABONDO-DIANDA,POE_Kasindi,83212
KABONDO-DIANDA,POE_Kijoro,107300
KABONDO-DIANDA,POE_Kiyonga,105601
KABONDO-DIANDA,POE_Kyesero,81672
KABONDO-DIANDA,POE_Lushoze,57033
KABONDO-DIANDA,POE_Muhungu,58331
KABONDO-DIANDA,POE_Nabiapai,122381
KABONDO-DIANDA,POE_Onder,98896
KABONDO-DIANDA,POE_Parombo,108161
KABONDO-DIANDA,POE_Vura,103880
KABONGO,POE_Adumi,104854
KABONGO,POE_Bango,106754
KABONGO,POE_Bugarama,57527
KABONGO,POE_Buhumba,63990
KABONGO,POE_Bujerere,95336
KABONGO,POE_Bunagana,66975
KABONGO,POE_Busengo,75555
KABONGO,POE_Goli,93881
KABONGO,POE_Goma,64414
KABONGO,POE_Ishasha,73017
KABONGO,POE_Kasindi,81420
KABONGO,POE_Kijoro,105508
KABONGO,POE_Kiyonga,103809
KABONGO,POE_Kyesero,79880
KABONGO,POE_Lushoze,55848
KABONGO,POE_Muhungu,57146
KABONGO,POE_Nabiapai,120113
KABONGO,POE_Onder,97104
KABONGO,POE_Parombo,106369
KABONGO,POE_Vura,102088
KADUTU,POE_Adumi,49886
KADUTU,POE_Bango,51786
KADUTU,POE_Bugarama,2169
KADUTU,POE_Buhumba,9022
KADUTU,POE_Bujerere,40368
KADUTU,POE_Bunagana,12008
KADUTU,POE_Busengo,20587
KADUTU,POE_Goli,38913
KADUTU,POE_Goma,9446
KADUTU,POE_Ishasha,18049
KADUTU,POE_Kasindi,26453
KADUTU,POE_Kijoro,50540
KADUTU,POE_Kiyonga,48841
KADUTU,POE_Kyesero,24912
KADUTU,POE_Lushoze,490
KADUTU,POE_Muhungu,1788
KADUTU,POE_Nabiapai,65621
KADUTU,POE_Onder,42136
KADUTU,POE_Parombo,51401
KADUTU,POE_Vura,47120
KAFAKUMBA,POE_Adumi,137013
KAFAKUMBA,POE_Bango,138913
KAFAKUMBA,POE_Bugarama,89331
KAFAKUMBA,POE_Buhumba,96149
KAFAKUMBA,POE_Bujerere,127495
KAFAKUMBA,POE_Bunagana,99134
KAFAKUMBA,POE_Busengo,107714
KAFAKUMBA,POE_Goli,126040
KAFAKUMBA,POE_Goma,96573
KAFAKUMBA,POE_Ishasha,105176
KAFAKUMBA,POE_Kasindi,113579
KAFAKUMBA,POE_Kijoro,137667
KAFAKUMBA,POE_Kiyonga,135968
KAFAKUMBA,POE_Kyesero,112039
KAFAKUMBA,POE_Lushoze,88007
KAFAKUMBA,POE_Muhungu,89305
KAFAKUMBA,POE_Nabiapai,152272
KAFAKUMBA,POE_Onder,129263
KAFAKUMBA,POE_Parombo,138528
KAFAKUMBA,POE_Vura,134247
KAFUBU,POE_Adumi,116794
KAFUBU,POE_Bango,118694
KAFUBU,POE_Bugarama,65838
KAFUBU,POE_Buhumba,75929
KAFUBU,POE_Bujerere,107276
KAFUBU,POE_Bunagana,78915
KAFUBU,POE_Busengo,87495
KAFUBU,POE_Goli,105820
KAFUBU,POE_Goma,76354
KAFUBU,POE_Ishasha,84956
KAFUBU,POE_Kasindi,93360
KAFUBU,POE_Kijoro,117448
KAFUBU,POE_Kiyonga,115748
KAFUBU,POE_Kyesero,91819
KAFUBU,POE_Lushoze,67180
KAFUBU,POE_Muhungu,68478
KAFUBU,POE_Nabiapai,132529
KAFUBU,POE_Onder,109044
KAFUBU,POE_Parombo,118308
KAFUBU,POE_Vura,114027
KAHEMBA,POE_Adumi,156602
KAHEMBA,POE_Bango,156091
KAHEMBA,POE_Bugarama,109275
KAHEMBA,POE_Buhumba,115738
KAHEMBA,POE_Bujerere,147084
KAHEMBA,POE_Bunagana,118723
KAHEMBA,POE_Busengo,127303
KAHEMBA,POE_Goli,145628
KAHEMBA,POE_Goma,116162
KAHEMBA,POE_Ishasha,124765
KAHEMBA,POE_Kasindi,133168
KAHEMBA,POE_Kijoro,157256
KAHEMBA,POE_Kiyonga,155557
KAHEMBA,POE_Kyesero,131628
KAHEMBA,POE_Lushoze,107596
KAHEMBA,POE_Muhungu,108893
KAHEMBA,POE_Nabiapai,158243
KAHEMBA,POE_Onder,148852
KAHEMBA,POE_Parombo,158117
KAHEMBA,POE_Vura,153836
KAILO,POE_Adumi,75864
KAILO,POE_Bango,71585
KAILO,POE_Bugarama,36343
KAILO,POE_Buhumba,40146
KAILO,POE_Bujerere,71492
KAILO,POE_Bunagana,43131
KAILO,POE_Busengo,51711
KAILO,POE_Goli,64890
KAILO,POE_Goma,40570
KAILO,POE_Ishasha,49173
KAILO,POE_Kasindi,57491
KAILO,POE_Kijoro,76518
KAILO,POE_Kiyonga,74818
KAILO,POE_Kyesero,56036
KAILO,POE_Lushoze,34663
KAILO,POE_Muhungu,35961
KAILO,POE_Nabiapai,73738
KAILO,POE_Onder,68113
KAILO,POE_Parombo,77378
KAILO,POE_Vura,73097
KAJIJI,POE_Adumi,185725
KAJIJI,POE_Bango,185213
KAJIJI,POE_Bugarama,138398
KAJIJI,POE_Buhumba,144860
KAJIJI,POE_Bujerere,176207
KAJIJI,POE_Bunagana,147846
KAJIJI,POE_Busengo,156426
KAJIJI,POE_Goli,174751
KAJIJI,POE_Goma,145285
KAJIJI,POE_Ishasha,153887
KAJIJI,POE_Kasindi,162291
KAJIJI,POE_Kijoro,186379
KAJIJI,POE_Kiyonga,184679
KAJIJI,POE_Kyesero,160750
KAJIJI,POE_Lushoze,136718
KAJIJI,POE_Muhungu,138016
KAJIJI,POE_Nabiapai,187366
KAJIJI,POE_Onder,177975
KAJIJI,POE_Parombo,187239
KAJIJI,POE_Vura,182958
KAKENGE,POE_Adumi,112632
KAKENGE,POE_Bango,108354
KAKENGE,POE_Bugarama,68191
KAKENGE,POE_Buhumba,74654
KAKENGE,POE_Bujerere,106000
KAKENGE,POE_Bunagana,77640
KAKENGE,POE_Busengo,86219
KAKENGE,POE_Goli,101658
KAKENGE,POE_Goma,75078
KAKENGE,POE_Ishasha,83681
KAKENGE,POE_Kasindi,92085
KAKENGE,POE_Kijoro,113286
KAKENGE,POE_Kiyonga,111587
KAKENGE,POE_Kyesero,90544
KAKENGE,POE_Lushoze,66512
KAKENGE,POE_Muhungu,67810
KAKENGE,POE_Nabiapai,110506
KAKENGE,POE_Onder,104882
KAKENGE,POE_Parombo,114146
KAKENGE,POE_Vura,109865
KALAMBA,POE_Adumi,113990
KALAMBA,POE_Bango,115890
KALAMBA,POE_Bugarama,66663
KALAMBA,POE_Buhumba,73126
KALAMBA,POE_Bujerere,104472
KALAMBA,POE_Bunagana,76111
KALAMBA,POE_Busengo,84691
KALAMBA,POE_Goli,103016
KALAMBA,POE_Goma,73550
KALAMBA,POE_Ishasha,82153
KALAMBA,POE_Kasindi,90556
KALAMBA,POE_Kijoro,114644
KALAMBA,POE_Kiyonga,112945
KALAMBA,POE_Kyesero,89016
KALAMBA,POE_Lushoze,64984
KALAMBA,POE_Muhungu,66281
KALAMBA,POE_Nabiapai,129249
KALAMBA,POE_Onder,106240
KALAMBA,POE_Parombo,115505
KALAMBA,POE_Vura,111223
KALAMBAYI KABANGA,POE_Adumi,92910
KALAMBAYI KABANGA,POE_Bango,94810
KALAMBAYI KABANGA,POE_Bugarama,45583
KALAMBAYI KABANGA,POE_Buhumba,52046
KALAMBAYI KABANGA,POE_Bujerere,83392
KALAMBAYI KABANGA,POE_Bunagana,55031
KALAMBAYI KABANGA,POE_Busengo,63611
KALAMBAYI KABANGA,POE_Goli,81936
KALAMBAYI KABANGA,POE_Goma,52470
KALAMBAYI KABANGA,POE_Ishasha,61072
KALAMBAYI KABANGA,POE_Kasindi,69476
KALAMBAYI KABANGA,POE_Kijoro,93564
KALAMBAYI KABANGA,POE_Kiyonga,91864
KALAMBAYI KABANGA,POE_Kyesero,67936
KALAMBAYI KABANGA,POE_Lushoze,43903
KALAMBAYI KABANGA,POE_Muhungu,45201
KALAMBAYI KABANGA,POE_Nabiapai,108168
KALAMBAYI KABANGA,POE_Onder,85160
KALAMBAYI KABANGA,POE_Parombo,94424
KALAMBAYI KABANGA,POE_Vura,90143
KALAMU I,POE_Adumi,153767
KALAMU I,POE_Bango,153255
KALAMU I,POE_Bugarama,106439
KALAMU I,POE_Buhumba,112902
KALAMU I,POE_Bujerere,144249
KALAMU I,POE_Bunagana,115888
KALAMU I,POE_Busengo,124468
KALAMU I,POE_Goli,142793
KALAMU I,POE_Goma,113327
KALAMU I,POE_Ishasha,121929
KALAMU I,POE_Kasindi,130333
KALAMU I,POE_Kijoro,154421
KALAMU I,POE_Kiyonga,152721
KALAMU I,POE_Kyesero,128792
KALAMU I,POE_Lushoze,104760
KALAMU I,POE_Muhungu,106058
KALAMU I,POE_Nabiapai,155408
KALAMU I,POE_Onder,146016
KALAMU I,POE_Parombo,155281
KALAMU I,POE_Vura,151000
KALAMU II,POE_Adumi,153792
KALAMU II,POE_Bango,153281
KALAMU II,POE_Bugarama,106465
KALAMU II,POE_Buhumba,112928
KALAMU II,POE_Bujerere,144274
KALAMU II,POE_Bunagana,115913
KALAMU II,POE_Busengo,124493
KALAMU II,POE_Goli,142818
KALAMU II,POE_Goma,113352
KALAMU II,POE_Ishasha,121955
KALAMU II,POE_Kasindi,130358
KALAMU II,POE_Kijoro,154446
KALAMU II,POE_Kiyonga,152747
KALAMU II,POE_Kyesero,128818
KALAMU II,POE_Lushoze,104786
KALAMU II,POE_Muhungu,106084
KALAMU II,POE_Nabiapai,155433
KALAMU II,POE_Onder,146042
KALAMU II,POE_Parombo,155307
KALAMU II,POE_Vura,151026
KALEHE,POE_Adumi,54403
KALEHE,POE_Bango,56303
KALEHE,POE_Bugarama,12053
KALEHE,POE_Buhumba,13539
KALEHE,POE_Bujerere,44885
KALEHE,POE_Bunagana,16525
KALEHE,POE_Busengo,25104
KALEHE,POE_Goli,43430
KALEHE,POE_Goma,13963
KALEHE,POE_Ishasha,22566
KALEHE,POE_Kasindi,30970
KALEHE,POE_Kijoro,55057
KALEHE,POE_Kiyonga,53358
KALEHE,POE_Kyesero,29429
KALEHE,POE_Lushoze,10373
KALEHE,POE_Muhungu,11671
KALEHE,POE_Nabiapai,70138
KALEHE,POE_Onder,46653
KALEHE,POE_Parombo,55918
KALEHE,POE_Vura,51637
KALEMIE,POE_Adumi,74894
KALEMIE,POE_Bango,76795
KALEMIE,POE_Bugarama,23939
KALEMIE,POE_Buhumba,34030
KALEMIE,POE_Bujerere,65377
KALEMIE,POE_Bunagana,37016
KALEMIE,POE_Busengo,45596
KALEMIE,POE_Goli,63921
KALEMIE,POE_Goma,34454
KALEMIE,POE_Ishasha,43057
KALEMIE,POE_Kasindi,51461
KALEMIE,POE_Kijoro,75549
KALEMIE,POE_Kiyonga,73849
KALEMIE,POE_Kyesero,49920
KALEMIE,POE_Lushoze,25281
KALEMIE,POE_Muhungu,26579
KALEMIE,POE_Nabiapai,90630
KALEMIE,POE_Onder,67144
KALEMIE,POE_Parombo,76409
KALEMIE,POE_Vura,72128
KALENDA,POE_Adumi,101956
KALENDA,POE_Bango,103856
KALENDA,POE_Bugarama,54629
KALENDA,POE_Buhumba,61092
KALENDA,POE_Bujerere,92438
KALENDA,POE_Bunagana,64077
KALENDA,POE_Busengo,72657
KALENDA,POE_Goli,90982
KALENDA,POE_Goma,61516
KALENDA,POE_Ishasha,70118
KALENDA,POE_Kasindi,78522
KALENDA,POE_Kijoro,102610
KALENDA,POE_Kiyonga,100910
KALENDA,POE_Kyesero,76982
KALENDA,POE_Lushoze,52949
KALENDA,POE_Muhungu,54247
KALENDA,POE_Nabiapai,117214
KALENDA,POE_Onder,94206
KALENDA,POE_Parombo,103470
KALENDA,POE_Vura,99189
KALIMA,POE_Adumi,81225
KALIMA,POE_Bango,76947
KALIMA,POE_Bugarama,35212
KALIMA,POE_Buhumba,41675
KALIMA,POE_Bujerere,73021
KALIMA,POE_Bunagana,44661
KALIMA,POE_Busengo,53240
KALIMA,POE_Goli,70252
KALIMA,POE_Goma,42099
KALIMA,POE_Ishasha,50702
KALIMA,POE_Kasindi,59105
KALIMA,POE_Kijoro,81879
KALIMA,POE_Kiyonga,80180
KALIMA,POE_Kyesero,57565
KALIMA,POE_Lushoze,33533
KALIMA,POE_Muhungu,34831
KALIMA,POE_Nabiapai,79099
KALIMA,POE_Onder,73475
KALIMA,POE_Parombo,82740
KALIMA,POE_Vura,78459
KALOLE,POE_Adumi,64154
KALOLE,POE_Bango,66054
KALOLE,POE_Bugarama,16827
KALOLE,POE_Buhumba,23290
KALOLE,POE_Bujerere,54636
KALOLE,POE_Bunagana,26275
KALOLE,POE_Busengo,34855
KALOLE,POE_Goli,53181
KALOLE,POE_Goma,23714
KALOLE,POE_Ishasha,32317
KALOLE,POE_Kasindi,40720
KALOLE,POE_Kijoro,64808
KALOLE,POE_Kiyonga,63109
KALOLE,POE_Kyesero,39180
KALOLE,POE_Lushoze,15148
KALOLE,POE_Muhungu,16446
KALOLE,POE_Nabiapai,79889
KALOLE,POE_Onder,56404
KALOLE,POE_Parombo,65669
KALOLE,POE_Vura,61388
KALOMBA,POE_Adumi,123644
KALOMBA,POE_Bango,123132
KALOMBA,POE_Bugarama,76317
KALOMBA,POE_Buhumba,82779
KALOMBA,POE_Bujerere,114126
KALOMBA,POE_Bunagana,85765
KALOMBA,POE_Busengo,94345
KALOMBA,POE_Goli,112670
KALOMBA,POE_Goma,83204
KALOMBA,POE_Ishasha,91806
KALOMBA,POE_Kasindi,100210
KALOMBA,POE_Kijoro,124298
KALOMBA,POE_Kiyonga,122598
KALOMBA,POE_Kyesero,98669
KALOMBA,POE_Lushoze,74637
KALOMBA,POE_Muhungu,75935
KALOMBA,POE_Nabiapai,125285
KALOMBA,POE_Onder,115894
KALOMBA,POE_Parombo,125158
KALOMBA,POE_Vura,120877
KALONDA-EST,POE_Adumi,93004
KALONDA-EST,POE_Bango,94904
KALONDA-EST,POE_Bugarama,45677
KALONDA-EST,POE_Buhumba,52140
KALONDA-EST,POE_Bujerere,83486
KALONDA-EST,POE_Bunagana,55125
KALONDA-EST,POE_Busengo,63705
KALONDA-EST,POE_Goli,82030
KALONDA-EST,POE_Goma,52564
KALONDA-EST,POE_Ishasha,61167
KALONDA-EST,POE_Kasindi,69570
KALONDA-EST,POE_Kijoro,93658
KALONDA-EST,POE_Kiyonga,91959
KALONDA-EST,POE_Kyesero,68030
KALONDA-EST,POE_Lushoze,43997
KALONDA-EST,POE_Muhungu,45295
KALONDA-EST,POE_Nabiapai,108263
KALONDA-EST,POE_Onder,85254
KALONDA-EST,POE_Parombo,94518
KALONDA-EST,POE_Vura,90237
KALONDA-OUEST,POE_Adumi,115420
KALONDA-OUEST,POE_Bango,114909
KALONDA-OUEST,POE_Bugarama,68093
KALONDA-OUEST,POE_Buhumba,74556
KALONDA-OUEST,POE_Bujerere,105902
KALONDA-OUEST,POE_Bunagana,77541
KALONDA-OUEST,POE_Busengo,86121
KALONDA-OUEST,POE_Goli,104447
KALONDA-OUEST,POE_Goma,74980
KALONDA-OUEST,POE_Ishasha,83583
KALONDA-OUEST,POE_Kasindi,91986
KALONDA-OUEST,POE_Kijoro,116074
KALONDA-OUEST,POE_Kiyonga,114375
KALONDA-OUEST,POE_Kyesero,90446
KALONDA-OUEST,POE_Lushoze,66414
KALONDA-OUEST,POE_Muhungu,67712
KALONDA-OUEST,POE_Nabiapai,117061
KALONDA-OUEST,POE_Onder,107670
KALONDA-OUEST,POE_Parombo,116935
KALONDA-OUEST,POE_Vura,112654
KALONGE,POE_Adumi,51944
KALONGE,POE_Bango,53844
KALONGE,POE_Bugarama,6243
KALONGE,POE_Buhumba,11080
KALONGE,POE_Bujerere,42426
KALONGE,POE_Bunagana,14065
KALONGE,POE_Busengo,22645
KALONGE,POE_Goli,40971
KALONGE,POE_Goma,11504
KALONGE,POE_Ishasha,20107
KALONGE,POE_Kasindi,28510
KALONGE,POE_Kijoro,52598
KALONGE,POE_Kiyonga,50899
KALONGE,POE_Kyesero,26970
KALONGE,POE_Lushoze,4564
KALONGE,POE_Muhungu,5862
KALONGE,POE_Nabiapai,67679
KALONGE,POE_Onder,44194
KALONGE,POE_Parombo,53459
KALONGE,POE_Vura,49178
KALUNGUTA,POE_Adumi,27627
KALUNGUTA,POE_Bango,29527
KALUNGUTA,POE_Bugarama,25441
KALUNGUTA,POE_Buhumba,14250
KALUNGUTA,POE_Bujerere,18662
KALUNGUTA,POE_Bunagana,13500
KALUNGUTA,POE_Busengo,21452
KALUNGUTA,POE_Goli,16653
KALUNGUTA,POE_Goma,17415
KALUNGUTA,POE_Ishasha,15231
KALUNGUTA,POE_Kasindi,4193
KALUNGUTA,POE_Kijoro,28281
KALUNGUTA,POE_Kiyonga,26582
KALUNGUTA,POE_Kyesero,22094
KALUNGUTA,POE_Lushoze,23762
KALUNGUTA,POE_Muhungu,25060
KALUNGUTA,POE_Nabiapai,43362
KALUNGUTA,POE_Onder,19877
KALUNGUTA,POE_Parombo,29142
KALUNGUTA,POE_Vura,24861
KAMALONDO,POE_Adumi,114920
KAMALONDO,POE_Bango,116820
KAMALONDO,POE_Bugarama,63964
KAMALONDO,POE_Buhumba,74056
KAMALONDO,POE_Bujerere,105402
KAMALONDO,POE_Bunagana,77041
KAMALONDO,POE_Busengo,85621
KAMALONDO,POE_Goli,103946
KAMALONDO,POE_Goma,74480
KAMALONDO,POE_Ishasha,83083
KAMALONDO,POE_Kasindi,91486
KAMALONDO,POE_Kijoro,115574
KAMALONDO,POE_Kiyonga,113875
KAMALONDO,POE_Kyesero,89946
KAMALONDO,POE_Lushoze,65307
KAMALONDO,POE_Muhungu,66604
KAMALONDO,POE_Nabiapai,130655
KAMALONDO,POE_Onder,107170
KAMALONDO,POE_Parombo,116434
KAMALONDO,POE_Vura,112153
KAMANA,POE_Adumi,81604
KAMANA,POE_Bango,83504
KAMANA,POE_Bugarama,34277
KAMANA,POE_Buhumba,40739
KAMANA,POE_Bujerere,72086
KAMANA,POE_Bunagana,43725
KAMANA,POE_Busengo,52305
KAMANA,POE_Goli,70630
KAMANA,POE_Goma,41164
KAMANA,POE_Ishasha,49766
KAMANA,POE_Kasindi,58170
KAMANA,POE_Kijoro,82258
KAMANA,POE_Kiyonga,80558
KAMANA,POE_Kyesero,56629
KAMANA,POE_Lushoze,32597
KAMANA,POE_Muhungu,33895
KAMANA,POE_Nabiapai,96862
KAMANA,POE_Onder,73853
KAMANA,POE_Parombo,83118
KAMANA,POE_Vura,78837
KAMANGO,POE_Adumi,28644
KAMANGO,POE_Bango,30544
KAMANGO,POE_Bugarama,28637
KAMANGO,POE_Buhumba,17445
KAMANGO,POE_Bujerere,14454
KAMANGO,POE_Bunagana,16696
KAMANGO,POE_Busengo,24648
KAMANGO,POE_Goli,17670
KAMANGO,POE_Goma,20610
KAMANGO,POE_Ishasha,18427
KAMANGO,POE_Kasindi,7204
KAMANGO,POE_Kijoro,29298
KAMANGO,POE_Kiyonga,27599
KAMANGO,POE_Kyesero,25290
KAMANGO,POE_Lushoze,26958
KAMANGO,POE_Muhungu,28255
KAMANGO,POE_Nabiapai,44379
KAMANGO,POE_Onder,20894
KAMANGO,POE_Parombo,30158
KAMANGO,POE_Vura,25877
KAMBALA,POE_Adumi,13142
KAMBALA,POE_Bango,24482
KAMBALA,POE_Bugarama,40569
KAMBALA,POE_Buhumba,29378
KAMBALA,POE_Bujerere,30791
KAMBALA,POE_Bunagana,28628
KAMBALA,POE_Busengo,36580
KAMBALA,POE_Goli,4977
KAMBALA,POE_Goma,32543
KAMBALA,POE_Ishasha,30359
KAMBALA,POE_Kasindi,19136
KAMBALA,POE_Kijoro,13796
KAMBALA,POE_Kiyonga,14905
KAMBALA,POE_Kyesero,37222
KAMBALA,POE_Lushoze,38890
KAMBALA,POE_Muhungu,40188
KAMBALA,POE_Nabiapai,38318
KAMBALA,POE_Onder,5779
KAMBALA,POE_Parombo,17465
KAMBALA,POE_Vura,10034
KAMIJI,POE_Adumi,100130
KAMIJI,POE_Bango,102030
KAMIJI,POE_Bugarama,52803
KAMIJI,POE_Buhumba,59265
KAMIJI,POE_Bujerere,90612
KAMIJI,POE_Bunagana,62251
KAMIJI,POE_Busengo,70831
KAMIJI,POE_Goli,89156
KAMIJI,POE_Goma,59690
KAMIJI,POE_Ishasha,68292
KAMIJI,POE_Kasindi,76696
KAMIJI,POE_Kijoro,100784
KAMIJI,POE_Kiyonga,99084
KAMIJI,POE_Kyesero,75155
KAMIJI,POE_Lushoze,51123
KAMIJI,POE_Muhungu,52421
KAMIJI,POE_Nabiapai,114682
KAMIJI,POE_Onder,92380
KAMIJI,POE_Parombo,101644
KAMIJI,POE_Vura,97363
KAMINA,POE_Adumi,109141
KAMINA,POE_Bango,111041
KAMINA,POE_Bugarama,61020
KAMINA,POE_Buhumba,68277
KAMINA,POE_Bujerere,99623
KAMINA,POE_Bunagana,71262
KAMINA,POE_Busengo,79842
KAMINA,POE_Goli,98167
KAMINA,POE_Goma,68701
KAMINA,POE_Ishasha,77304
KAMINA,POE_Kasindi,85707
KAMINA,POE_Kijoro,109795
KAMINA,POE_Kiyonga,108096
KAMINA,POE_Kyesero,84167
KAMINA,POE_Lushoze,60134
KAMINA,POE_Muhungu,61432
KAMINA,POE_Nabiapai,124400
KAMINA,POE_Onder,101391
KAMINA,POE_Parombo,110655
KAMINA,POE_Vura,106374
KAMINA BASE (BAKA),POE_Adumi,111876
KAMINA BASE (BAKA),POE_Bango,113776
KAMINA BASE (BAKA),POE_Bugarama,63238
KAMINA BASE (BAKA),POE_Buhumba,71012
KAMINA BASE (BAKA),POE_Bujerere,102358
KAMINA BASE (BAKA),POE_Bunagana,73997
KAMINA BASE (BAKA),POE_Busengo,82577
KAMINA BASE (BAKA),POE_Goli,100902
KAMINA BASE (BAKA),POE_Goma,71436
KAMINA BASE (BAKA),POE_Ishasha,80038
KAMINA BASE (BAKA),POE_Kasindi,88442
KAMINA BASE (BAKA),POE_Kijoro,112530
KAMINA BASE (BAKA),POE_Kiyonga,110830
KAMINA BASE (BAKA),POE_Kyesero,86901
KAMINA BASE (BAKA),POE_Lushoze,62869
KAMINA BASE (BAKA),POE_Muhungu,64167
KAMINA BASE (BAKA),POE_Nabiapai,127134
KAMINA BASE (BAKA),POE_Onder,104126
KAMINA BASE (BAKA),POE_Parombo,113390
KAMINA BASE (BAKA),POE_Vura,109109
KAMITUGA,POE_Adumi,56405
